Object type,Attribute name,Data type,I/O,License,Version added,Description
tunnel,end_pressure,txy,Output,SHOP_OPEN,13.5.1.a,"Resulting pressure from the optimization at the end of the tunnel (xUnit: METER, yUnit: METER)"
tunnel,sim_end_pressure,txy,Output,SHOP_OPEN,13.5.1.a,"Resulting pressure from the simulated at the end of the tunnel (xUnit: METER, yUnit: METER)"
tunnel,flow,txy,Output,SHOP_OPEN,13.5.1.a,"Resulting flow in the tunnel (xUnit: M3/S, yUnit: M3/S)"
tunnel,sim_flow,txy,Output,SHOP_OPEN,13.5.1.a,"Simulated flow in the tunnel (xUnit: M3/S, yUnit: M3/S)"
tunnel,gate_opening,txy,Output,SHOP_TUNNEL,13.5.1.a,"Resulting position of the tunnel gate after optimization (xUnit: NO_UNIT, yUnit: NO_UNIT)"
tunnel,network_no,int,Output,SHOP_OPEN,13.5.1.a,"Network identification number set by the model to indicate which tunnel network this tunnel is part of (xUnit: NO_UNIT, yUnit: NO_UNIT)"
tunnel,min_flow,txy,Input,SHOP_OPEN,13.5.1.a,"Minimum allowed flow in this tunnel (xUnit: M3/S, yUnit: M3/S)"
tunnel,max_flow,txy,Input,SHOP_OPEN,13.5.1.a,"Maximum allowed flow in this tunnel (xUnit: M3/S, yUnit: M3/S)"
tunnel,min_flow_penalty_cost,txy,Input,SHOP_OPEN,13.5.4.a,"Given penalty cost for violating minimum flow in this tunnel (xUnit: NOK, yUnit: NOK)"
tunnel,max_flow_penalty_cost,txy,Input,SHOP_OPEN,13.5.4.a,"Given penalty cost for violating maximum flow in this tunnel (xUnit: NOK, yUnit: NOK)"
tunnel,min_start_pressure,txy,Input,SHOP_TUNNEL,14.2.3.0,"Minimum allowed pressure at the start of this tunnel (xUnit: METER, yUnit: METER)"
interlock_constraint,min_open,txy,Input,SHOP_TUNNEL,13.5.1.a,"Minimum limit for how many objects connected to this constraint that can be open simultaneously. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
interlock_constraint,max_open,txy,Input,SHOP_TUNNEL,13.5.1.a,"Maximum limit for how many objects connected to this constraint that can be open simultaneously. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
interlock_constraint,forward_switch_time,double,Input,SHOP_TUNNEL,13.5.4.d,"Minimum number of hours that plant below must be stopped after closing tunnels connected to this constraint. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
interlock_constraint,backward_switch_time,double,Input,SHOP_TUNNEL,13.5.4.d,"Minimum number of hours that plant below must be stopped after closing tunnels connected from this constraint. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,sim_mode,int,Input,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_type_names,string_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_type_abbrev,string_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_type_index_type_beg,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_type_index_type_cnt,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_type_index_type_val,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_type_names,string_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_type_index_type_beg,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_type_index_type_cnt,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_type_index_type_val,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,index_type_names,string_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,index_type_desc_beg,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,index_type_desc_cnt,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,index_type_desc_val,string_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,AA,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,Irow,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,Jcol,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,rhs,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,sense,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,ub,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,lb,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,cc,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,bin,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,x,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,dual,double_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_type,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_index_beg,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_index_cnt,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,var_index_val,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_type,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_index_beg,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_index_cnt,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,row_index_val,int_array,Output,SHOP_OPEN,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_type,int,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_index,int_array,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_variables,int_array,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_coeff,double_array,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_rhs,double,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_sense,int,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_row_last,int,Output,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_type,int,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_index,int_array,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_ub,double,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_lb,double,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_cc,double,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_bin,int,Input,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
lp_model,add_var_last,int,Output,SHOP_LP_MODEL,14.1.0.0,"LP-model data (xUnit: NO_UNIT, yUnit: NO_UNIT)"
river,length,double,Input,SHOP_RIVER,14.3.1.0,"Length of the river segment (xUnit: METER, yUnit: METER)"
river,upstream_elevation,double,Input,SHOP_RIVER,14.3.1.0,"The elevation of the river floor upstream (xUnit: METER, yUnit: METER)"
river,downstream_elevation,double,Input,SHOP_RIVER,14.3.1.0,"The elevation of the river floor downstream (xUnit: METER, yUnit: METER)"
river,time_delay_const,double,Input,SHOP_RIVER,14.3.1.0,"The time delay of the water flowing down the river (xUnit: HOUR, yUnit: HOUR)"
river,delayed_water_energy_value,double,Input,SHOP_RIVER,14.3.1.0,"Specifies a constant energy value used to evaluate the water in transit at the end of the optimization horizon. The water value of the downstream reservoir will be used if this attribute is not specified. (xUnit: NOK/MWH, yUnit: NOK/MWH)"
river,width_head_curve,xy,Input,SHOP_RIVER,14.3.1.0,"The curve describing the shape of the river cross section (xUnit: METER, yUnit: METER)"
river,inflow,txy,Input,SHOP_RIVER,14.3.1.0,"The upstream natural inflow to the river (xUnit: M3/S, yUnit: M3/S)"
river,min_flow,txy,Input,SHOP_RIVER,14.3.1.0,"Defines a minimum flow constraint for the river (xUnit: M3/S, yUnit: M3/S)"
river,max_flow,txy,Input,SHOP_RIVER,14.3.1.0,"Defines a maximum flow constraint for the river (xUnit: M3/S, yUnit: M3/S)"
river,min_flow_penalty_cost,txy,Input,SHOP_RIVER,14.3.1.0,"The penalty cost for breaking the min_flow constraint. Overrides the default river_flow_penalty_cost defined on global_settings. (xUnit: NOK/M3/S, yUnit: NOK/M3/S)"
river,max_flow_penalty_cost,txy,Input,SHOP_RIVER,14.3.1.0,"The penalty cost for breaking the max_flow constraint. Overrides the default river_flow_penalty_cost defined on global_settings. (xUnit: NOK/M3/S, yUnit: NOK/M3/S)"
river,upstream_flow,txy,Output,SHOP_RIVER,14.3.1.0,"The flow in the river at the upstream enpoint (xUnit: M3/S, yUnit: M3/S)"
river,downstream_flow,txy,Output,SHOP_RIVER,14.3.1.0,"The flow in the river at the downstream enpoint (xUnit: M3/S, yUnit: M3/S)"
river,min_flow_penalty,txy,Output,SHOP_RIVER,14.3.1.0,"The incurred penalty for breaking the min_flow constraint (xUnit: NOK, yUnit: NOK)"
river,max_flow_penalty,txy,Output,SHOP_RIVER,14.3.1.0,"The incurred penalty for breaking the max_flow constraint (xUnit: NOK, yUnit: NOK)"
busbar,load,txy,Input,SHOP_OPEN,14.3.4.0,"Load at the busbar (xUnit: NO_UNIT, yUnit: MW)"
busbar,ptdf,sy,Input,SHOP_OPEN,14.3.4.0,"Power transfer distribution factors describing change in flow for each ac line relative to change in generation at the busbar (xUnit: NO_UNIT, yUnit: NO_UNIT)"
busbar,energy_price,txy,Output,SHOP_OPEN,14.3.4.0,"Dual value for the energy balance constraint at the busbar (xUnit: NO_UNIT, yUnit: NOK/MWH)"
busbar,power_deficit,txy,Output,SHOP_OPEN,14.3.4.0,"Power added to the busbar power balance to cover deficit of energy (xUnit: NO_UNIT, yUnit: MWH)"
busbar,power_excess,txy,Output,SHOP_OPEN,14.3.4.0,"Power subtracted from the busbar power balance to remove excess of energy (xUnit: NO_UNIT, yUnit: MWH)"
ac_line,max_forward_flow,txy,Input,SHOP_OPEN,14.3.4.0,"Maximum transfer capacity in forward direction (xUnit: NO_UNIT, yUnit: MW)"
ac_line,max_backward_flow,txy,Input,SHOP_OPEN,14.3.4.0,"Maximum transfer capacity in backward direction (xUnit: NO_UNIT, yUnit: MW)"
ac_line,n_loss_segments,int,Input,SHOP_OPEN,14.3.4.0,"Number of segments for linearization of quadratic loss (xUnit: NO_UNIT, yUnit: NO_UNIT)"
ac_line,loss_factor_linear,double,Input,SHOP_OPEN,14.3.4.0,"Loss factor multiplied with absolute value of the flow in the line (xUnit: NO_UNIT, yUnit: NO_UNIT)"
ac_line,loss_factor_quadratic,double,Input,SHOP_OPEN,14.3.4.0,"Loss factor multiplied with the square of the flow in the line. The calcualtion is linearized with the number of steps defined by n_loss_segments (xUnit: NO_UNIT, yUnit: NO_UNIT)"
ac_line,flow,txy,Output,SHOP_OPEN,14.3.4.0,"Flow through the line (xUnit: NO_UNIT, yUnit: MW)"
ac_line,forward_loss,txy,Output,SHOP_OPEN,14.3.4.0,"Transmission loss for flow in forward direction of the line (xUnit: NO_UNIT, yUnit: MW)"
ac_line,backward_loss,txy,Output,SHOP_OPEN,14.3.4.0,"Transmission loss for flow in backward direction of the line (xUnit: NO_UNIT, yUnit: MW)"
dc_line,max_forward_flow,txy,Input,SHOP_OPEN,14.3.4.0,"Maximum transfer capacity in forward direction (xUnit: NO_UNIT, yUnit: MW)"
dc_line,max_backward_flow,txy,Input,SHOP_OPEN,14.3.4.0,"Maximum transfer capacity in backward direction (xUnit: NO_UNIT, yUnit: MW)"
dc_line,n_loss_segments,int,Input,SHOP_OPEN,14.3.4.0,"Number of segments for linearization of quadratic loss (xUnit: NO_UNIT, yUnit: NO_UNIT)"
dc_line,loss_constant,double,Input,SHOP_OPEN,14.3.4.0,"Constant power loss in DC line terminals, independent of power flow (xUnit: NO_UNIT, yUnit: NO_UNIT)"
dc_line,loss_factor_linear,double,Input,SHOP_OPEN,14.3.4.0,"Loss factor multiplied with absolute value of the flow in the line (xUnit: NO_UNIT, yUnit: NO_UNIT)"
dc_line,loss_factor_quadratic,double,Input,SHOP_OPEN,14.3.4.0,"Loss factor multiplied with the square of the flow in the line. The calcualtion is linearized with the number of steps defined by n_loss_segments (xUnit: NO_UNIT, yUnit: NO_UNIT)"
dc_line,flow,txy,Output,SHOP_OPEN,14.3.4.0,"Flow through the line (xUnit: NO_UNIT, yUnit: MW)"
dc_line,forward_loss,txy,Output,SHOP_OPEN,14.3.4.0,"Transmission loss for flow in forward direction of the line (xUnit: NO_UNIT, yUnit: MW)"
dc_line,backward_loss,txy,Output,SHOP_OPEN,14.3.4.0,"Transmission loss for flow in backward direction of the line (xUnit: NO_UNIT, yUnit: MW)"
